iso_code,date,people_vaccinated,people_fully_vaccinated,new_vaccinations
ARG,1/5/2022 0:00,39083854,31133555,546876
ARG,1/6/2022 0:00,39177707,31252994,547697
ARG,1/7/2022 0:00,39270350,31378087,572131
ARG,1/8/2022 0:00,39309964,31428908,271737
ARG,1/9/2022 0:00,39331571,31457704,164315
ARG,1/10/2022 0:00,39412780,31554779,516974
ARG,1/11/2022 0:00,39484896,31643840,502110
ARG,1/12/2022 0:00,39554197,31729956,502593
ARG,1/13/2022 0:00,39616472,31809173,467197
ARG,1/14/2022 0:00,39669618,31876393,421448
ARG,1/15/2022 0:00,39689401,31903773,188373
ARG,1/16/2022 0:00,39701728,31920442,133956
ARG,1/17/2022 0:00,39755918,31990489,421916
ARG,1/18/2022 0:00,39804597,32057102,409017
ARG,1/19/2022 0:00,39851054,32120921,388136
ARG,1/20/2022 0:00,39897190,32183916,384375
ARG,1/21/2022 0:00,39940129,32242716,372733
ARG,1/22/2022 0:00,39958004,32266546,173777
ARG,1/23/2022 0:00,39968136,32281020,118842
ARG,1/24/2022 0:00,40012880,32344051,367863
ARG,1/25/2022 0:00,40054666,32404424,348447
ARG,1/26/2022 0:00,40094881,32465008,345302
ARG,1/27/2022 0:00,40138468,32531047,353200
ARG,1/28/2022 0:00,40178464,32594874,349169
ARG,1/29/2022 0:00,40194720,32618816,157963
ARG,1/30/2022 0:00,40203229,32631387,96546
ARG,1/31/2022 0:00,40242425,32690160,359819
ARG,2/1/2022 0:00,40281066,32745502,343534
ARG,2/2/2022 0:00,40315053,32796880,318217
ARG,2/3/2022 0:00,40345659,32846130,280852
ARG,2/4/2022 0:00,40379794,32899857,323775
ARG,2/5/2022 0:00,40391229,32918669,135769
ARG,2/6/2022 0:00,40398534,32930724,91448
ARG,2/7/2022 0:00,40431840,32986082,288462
ARG,2/8/2022 0:00,40465034,33042007,274007
ARG,2/9/2022 0:00,40497777,33095634,302871
ARG,2/10/2022 0:00,40527661,33149266,269798
ARG,2/11/2022 0:00,40552782,33197289,243175
ARG,2/12/2022 0:00,40563248,33218030,123966
ARG,2/13/2022 0:00,40569017,33229680,77360
ARG,2/14/2022 0:00,40595144,33278910,231983
ARG,2/15/2022 0:00,40621503,33326420,219605
ARG,2/16/2022 0:00,40647291,33372809,218038
ARG,2/17/2022 0:00,40673346,33421570,213672
ARG,2/18/2022 0:00,40698334,33468783,217925
ARG,2/19/2022 0:00,40705869,33485375,89206
ARG,2/20/2022 0:00,40709150,33493705,54430
ARG,2/21/2022 0:00,40733394,33540784,205808
ARG,2/22/2022 0:00,40758756,33589870,206102
ARG,2/23/2022 0:00,40783338,33638341,208696
ARG,2/24/2022 0:00,40802691,33678247,173943
ARG,2/25/2022 0:00,40825087,33725642,209042
ARG,2/26/2022 0:00,40831154,33741405,73196
ARG,2/27/2022 0:00,40833687,33748224,35474
ARG,2/28/2022 0:00,40837605,33757956,45335
ARG,3/1/2022 0:00,40841621,33767011,44271
ARG,3/2/2022 0:00,40855085,33794685,135490
ARG,3/3/2022 0:00,40867216,33821132,128851
ARG,3/4/2022 0:00,40879527,33847971,126514
ARG,3/5/2022 0:00,40883519,33858410,59014
ARG,3/6/2022 0:00,40885411,33863867,55189
ARG,3/7/2022 0:00,40895854,33886786,153599
ARG,3/8/2022 0:00,40903042,33903281,105079
ARG,3/9/2022 0:00,40910698,33921409,120504
ARG,3/10/2022 0:00,40921727,33940551,117621
ARG,3/11/2022 0:00,40931204,33962241,128685
ARG,3/12/2022 0:00,40934514,33970810,57827
ARG,3/13/2022 0:00,40935849,33974456,28479
ARG,3/14/2022 0:00,40944769,33993934,107512
ARG,3/15/2022 0:00,40953357,34013562,127803
ARG,3/16/2022 0:00,40961813,34032362,121205
ARG,3/17/2022 0:00,40969837,34051569,117959
ARG,3/18/2022 0:00,40976996,34069943,125209
ARG,3/19/2022 0:00,40979798,34077586,67507
ARG,3/20/2022 0:00,40980784,34080708,31933
ARG,3/21/2022 0:00,40987155,34096124,118711
ARG,3/22/2022 0:00,40993552,34111042,109476
ARG,3/23/2022 0:00,41000323,34126339,118497
ARG,3/24/2022 0:00,41001398,34129229,24613
ARG,3/25/2022 0:00,41007130,34143305,113137
ARG,3/26/2022 0:00,41009259,34148752,49814
ARG,3/27/2022 0:00,41010044,34150928,22095
ARG,3/28/2022 0:00,41015861,34164202,108385
ARG,3/29/2022 0:00,41021290,34177562,97543
ARG,3/30/2022 0:00,41025999,34188933,94666
ARG,3/31/2022 0:00,41031178,34201981,98660
ARG,4/1/2022 0:00,41036306,34214854,89635
ARG,4/2/2022 0:00,41037670,34218395,24824
ARG,4/3/2022 0:00,41038404,34220712,14741
ARG,4/4/2022 0:00,41042868,34231544,78030
ARG,4/5/2022 0:00,41047337,34242904,76390
ARG,4/6/2022 0:00,41051812,34253882,71721
ARG,4/7/2022 0:00,41055542,34263332,67345
ARG,4/8/2022 0:00,41059363,34273520,74792
ARG,4/9/2022 0:00,41060844,34277819,29532
ARG,4/10/2022 0:00,41061449,34279818,12723
ARG,4/11/2022 0:00,41064654,34288161,68122
ARG,4/12/2022 0:00,41068283,34297008,69969
ARG,4/13/2022 0:00,41072285,34307207,75860
ARG,4/14/2022 0:00,41073247,34309757,22795
ARG,4/15/2022 0:00,41073781,34311215,12501
ARG,4/16/2022 0:00,41074525,34313440,23174
ARG,4/17/2022 0:00,41074761,34314176,7011
ARG,4/18/2022 0:00,41078288,34323351,92625
ARG,4/19/2022 0:00,41081773,34332686,102304
ARG,4/20/2022 0:00,41085214,34342772,114909
ARG,4/21/2022 0:00,41088491,34351812,108947
ARG,4/22/2022 0:00,41091648,34360285,115576
ARG,4/23/2022 0:00,41092855,34363928,43552
ARG,4/24/2022 0:00,41093308,34365408,17532
ARG,4/25/2022 0:00,41096366,34373605,117009
ARG,4/26/2022 0:00,41099290,34381696,108938
ARG,4/27/2022 0:00,41102093,34389863,115712
ARG,4/28/2022 0:00,41105273,34399469,130381
ARG,4/29/2022 0:00,41108253,34408434,133213
ARG,4/30/2022 0:00,41109197,34411361,46822
ARG,5/1/2022 0:00,41109246,34411466,1110
ARG,5/2/2022 0:00,41111652,34418275,111432
ARG,5/3/2022 0:00,41114122,34425626,126665
ARG,5/4/2022 0:00,41117007,34433627,131085
ARG,5/5/2022 0:00,41121197,34450778,154032
ARG,5/6/2022 0:00,41124276,34463840,152153
ARG,5/7/2022 0:00,41125391,34468064,57525
ARG,5/8/2022 0:00,41125818,34469608,29705
ARG,5/9/2022 0:00,41128402,34477983,157618
ARG,5/10/2022 0:00,41131175,34486141,177844
ARG,5/11/2022 0:00,41134044,34494019,161657
ARG,5/12/2022 0:00,41136776,34500975,168203
ARG,5/13/2022 0:00,41139831,34508066,203795
ARG,5/14/2022 0:00,41141123,34511059,88649
ARG,5/15/2022 0:00,41141607,34512224,41615
ARG,5/16/2022 0:00,41144119,34517540,177666
ARG,5/17/2022 0:00,41147094,34523539,207808
ARG,5/18/2022 0:00,41147158,34523650,2751
ARG,5/19/2022 0:00,41149998,34529354,198367
ARG,5/20/2022 0:00,41153108,34535580,210613
ARG,5/21/2022 0:00,41154611,34538246,111082
ARG,5/22/2022 0:00,41155192,34539341,51118
ARG,5/23/2022 0:00,41158305,34544695,224945
ARG,5/24/2022 0:00,41161388,34550246,209689
ARG,5/25/2022 0:00,41161832,34551070,36379
ARG,5/26/2022 0:00,41164517,34555495,210325
ARG,5/27/2022 0:00,41167462,34560624,232385
ARG,5/28/2022 0:00,41168907,34563010,113756
ARG,5/29/2022 0:00,41169498,34563954,57926
ARG,5/30/2022 0:00,41172202,34568395,200246
ARG,5/31/2022 0:00,41174841,34572997,190957
ARG,6/1/2022 0:00,41176846,34576438,161267
ARG,6/2/2022 0:00,41178974,34580042,162345
ARG,6/3/2022 0:00,41181298,34583988,176983
ARG,6/4/2022 0:00,41181813,34584864,43041
ARG,6/5/2022 0:00,41181958,34585100,18135
ARG,6/6/2022 0:00,41184055,34588011,144679
ARG,6/7/2022 0:00,41186158,34591196,138876
ARG,6/8/2022 0:00,41188240,34594462,143154
ARG,6/9/2022 0:00,41190402,34597782,140837
ARG,6/10/2022 0:00,41192615,34601291,152800
ARG,6/11/2022 0:00,41192981,34601937,38911
ARG,6/12/2022 0:00,41193060,34602038,17157
ARG,6/13/2022 0:00,41195149,34604860,136380
ARG,6/14/2022 0:00,41197215,34607923,145481
ARG,6/15/2022 0:00,41199339,34611097,143736
ARG,6/16/2022 0:00,41201360,34614364,151278
ARG,6/17/2022 0:00,41201617,34614827,24387
ARG,6/18/2022 0:00,41201840,34615174,27161
ARG,6/19/2022 0:00,41201858,34615190,1434
ARG,6/20/2022 0:00,41201951,34615387,18301
ARG,6/21/2022 0:00,41203672,34617815,115533
ARG,6/22/2022 0:00,41205268,34620237,111622
ARG,6/23/2022 0:00,41206882,34622646,109195
ARG,6/24/2022 0:00,41208661,34625326,118391
ARG,6/25/2022 0:00,41209004,34625797,29654
ARG,6/26/2022 0:00,41209111,34625986,17938
ARG,6/27/2022 0:00,41210026,34627480,66621
ARG,6/28/2022 0:00,41211779,34630026,101778
ARG,6/29/2022 0:00,41213376,34632579,100887
ARG,6/30/2022 0:00,41214999,34635237,100880
ARG,7/1/2022 0:00,41216767,34637720,102370
ARG,7/2/2022 0:00,41217030,34638035,27112
ARG,7/3/2022 0:00,41217113,34638119,14522
ARG,7/4/2022 0:00,41218723,34640314,88942
ARG,7/5/2022 0:00,41220266,34642245,92575
ARG,7/6/2022 0:00,41221819,34644268,92868
ARG,7/7/2022 0:00,41223223,34646074,92998
ARG,7/8/2022 0:00,41224596,34647807,93274
ARG,7/9/2022 0:00,41224862,34648096,20574
ARG,7/10/2022 0:00,41225003,34648274,12985
ARG,7/11/2022 0:00,41226336,34649853,77018
ARG,7/12/2022 0:00,41227708,34651395,81056
ARG,7/13/2022 0:00,41229063,34653046,80913
ARG,7/14/2022 0:00,41230342,34654727,77342
ARG,7/15/2022 0:00,41231492,34656079,70530
ARG,7/16/2022 0:00,41231679,34656314,15722
ARG,7/17/2022 0:00,41231774,34656429,9370
ARG,7/18/2022 0:00,41233053,34657977,66070
ARG,7/19/2022 0:00,41234438,34659696,74757
ARG,7/20/2022 0:00,41235736,34661237,63780
ARG,7/21/2022 0:00,41237003,34662871,65965
ARG,7/22/2022 0:00,41238478,34664811,73908
ARG,7/23/2022 0:00,41238689,34665076,14585
ARG,7/24/2022 0:00,41238759,34665181,6391
ARG,7/25/2022 0:00,41239783,34666392,53094
ARG,7/26/2022 0:00,41241139,34668049,65404
ARG,7/27/2022 0:00,41242472,34669725,62252
ARG,7/28/2022 0:00,41243853,34671460,65567
ARG,7/29/2022 0:00,41245450,34673660,75908
ARG,7/30/2022 0:00,41245743,34674033,15713
ARG,7/31/2022 0:00,41245884,34674158,6850
ARG,8/1/2022 0:00,41247078,34675461,47167
ARG,8/2/2022 0:00,41248264,34676741,49104
ARG,8/3/2022 0:00,41249959,34678055,45651
ARG,8/4/2022 0:00,41251994,34679239,43109
ARG,8/5/2022 0:00,41254871,34680851,56759
ARG,8/6/2022 0:00,41255313,34681150,10214
ARG,8/7/2022 0:00,41255474,34681314,4683
ARG,8/8/2022 0:00,41257855,34682573,48465
ARG,8/9/2022 0:00,41260644,34683899,49121
ARG,8/10/2022 0:00,41263457,34685473,51164
ARG,8/11/2022 0:00,41268570,34686862,50499
ARG,8/12/2022 0:00,41273176,34688377,57816
ARG,8/13/2022 0:00,41273649,34688610,11562
ARG,8/14/2022 0:00,41273749,34688671,4906
ARG,8/15/2022 0:00,41273975,34688858,6497
ARG,8/16/2022 0:00,41277536,34690110,44759
ARG,8/17/2022 0:00,41280308,34691236,45246
ARG,8/18/2022 0:00,41283308,34692609,46398
ARG,8/19/2022 0:00,41285980,34693908,46093
ARG,8/20/2022 0:00,41286282,34694088,9063
ARG,8/21/2022 0:00,41286352,34694141,3109
ARG,8/22/2022 0:00,41288686,34695362,43110
ARG,8/23/2022 0:00,41291180,34696681,41999
ARG,8/24/2022 0:00,41293965,34698115,43615
ARG,8/25/2022 0:00,41296570,34699625,38869
ARG,8/26/2022 0:00,41299194,34700920,40698
ARG,8/27/2022 0:00,41299543,34701147,7567
ARG,8/28/2022 0:00,41299643,34701230,3151
ARG,8/29/2022 0:00,41301906,34702382,34184
ARG,8/30/2022 0:00,41304350,34703617,31834
ARG,8/31/2022 0:00,41306754,34705016,32048
ARG,9/1/2022 0:00,41309346,34706212,28460
ARG,9/2/2022 0:00,41309999,34706498,6159
ARG,9/3/2022 0:00,41310261,34706687,6071
ARG,9/4/2022 0:00,41310325,34706719,2028
ARG,9/5/2022 0:00,41312478,34707873,29474
ARG,9/6/2022 0:00,41314793,34709137,31545
ARG,9/7/2022 0:00,41316780,34710365,29955
ARG,9/8/2022 0:00,41318818,34711654,28114
ARG,9/9/2022 0:00,41320911,34713194,30028
ARG,9/10/2022 0:00,41321170,34713388,5836
ARG,9/11/2022 0:00,41321222,34713422,1864
ARG,9/12/2022 0:00,41322942,34714732,25953
ARG,9/13/2022 0:00,41324637,34716572,26529
ARG,9/14/2022 0:00,41326432,34718041,25941
ARG,9/15/2022 0:00,41328138,34719496,24701
ARG,9/16/2022 0:00,41329977,34721098,26449
ARG,9/17/2022 0:00,41330196,34721275,4216
ARG,9/18/2022 0:00,41330260,34721315,1546
ARG,9/19/2022 0:00,41331585,34722400,21715
ARG,9/20/2022 0:00,41333115,34723792,21438
ARG,9/21/2022 0:00,41334370,34724755,17610
ARG,9/22/2022 0:00,41335866,34726117,24215
ARG,9/23/2022 0:00,41337447,34727485,24490
ARG,9/24/2022 0:00,41337624,34727647,3703
ARG,9/25/2022 0:00,41337655,34727677,1456
ARG,9/26/2022 0:00,41339134,34729037,21045
ARG,9/27/2022 0:00,41340490,34730418,19126
ARG,9/28/2022 0:00,41341745,34731670,17830
ARG,9/29/2022 0:00,41343093,34733071,19082
ARG,9/30/2022 0:00,41344374,34734451,19276
ARG,10/1/2022 0:00,41344668,34734675,2838
ARG,10/2/2022 0:00,41344734,34734728,758
ARG,10/3/2022 0:00,41346141,34735985,16243
ARG,10/4/2022 0:00,41347783,34737344,16225
ARG,10/5/2022 0:00,41349146,34738594,15925
ARG,10/6/2022 0:00,41350718,34739988,18360
ARG,10/7/2022 0:00,41350937,34740142,2609
ARG,10/8/2022 0:00,41351081,34740239,1881
ARG,10/9/2022 0:00,41351136,34740264,786
ARG,10/10/2022 0:00,41351249,34740370,1228
ARG,10/11/2022 0:00,41352508,34741565,14064
ARG,10/12/2022 0:00,41353855,34742766,13983
ARG,10/13/2022 0:00,41355181,34743964,14116
ARG,10/14/2022 0:00,41356554,34745226,14518
ARG,10/15/2022 0:00,41356706,34745342,2112
ARG,10/16/2022 0:00,41356727,34745349,371
ARG,10/17/2022 0:00,41357822,34746329,11871
ARG,10/18/2022 0:00,41359139,34747428,13278
ARG,10/19/2022 0:00,41360525,34748685,14116
ARG,10/20/2022 0:00,41361857,34749859,14544
ARG,10/21/2022 0:00,41363408,34751170,15843
ARG,10/22/2022 0:00,41363644,34751329,2691
ARG,10/23/2022 0:00,41363707,34751357,933
ARG,10/24/2022 0:00,41364893,34752442,12891
ARG,10/25/2022 0:00,41366132,34753549,13396
ARG,10/26/2022 0:00,41367179,34754499,11091
ARG,10/27/2022 0:00,41368536,34755788,13518
ARG,10/28/2022 0:00,41369796,34756975,13111
ARG,10/29/2022 0:00,41369938,34757100,1754
ARG,10/30/2022 0:00,41369968,34757130,378
ARG,10/31/2022 0:00,41371005,34758080,11862
ARG,11/1/2022 0:00,41372012,34758984,13542
ARG,11/2/2022 0:00,41372917,34759891,15484
ARG,11/3/2022 0:00,41374093,34760900,20049
ARG,11/4/2022 0:00,41375503,34762110,24297
ARG,11/5/2022 0:00,41375687,34762271,3943
ARG,11/6/2022 0:00,41375720,34762285,4696
ARG,11/7/2022 0:00,41376750,34763092,24320
ARG,11/8/2022 0:00,41377900,34764038,24699
ARG,11/9/2022 0:00,41379101,34765039,26875
ARG,11/10/2022 0:00,41380339,34766035,25359
ARG,11/11/2022 0:00,41381573,34767125,27913
ARG,11/12/2022 0:00,41381776,34767274,4214
ARG,11/13/2022 0:00,41381811,34767303,1267
ARG,11/14/2022 0:00,41382869,34768157,26092
ARG,11/15/2022 0:00,41383946,34769098,27039
ARG,11/16/2022 0:00,41384957,34769943,25730
ARG,11/17/2022 0:00,41385880,34770835,23544
ARG,11/18/2022 0:00,41386865,34771714,24919
ARG,11/19/2022 0:00,41386983,34771827,4379
ARG,11/20/2022 0:00,41386997,34771842,799
ARG,11/21/2022 0:00,41387048,34771872,1724
ARG,11/22/2022 0:00,41387767,34772550,18649
ARG,11/23/2022 0:00,41388732,34773531,23931
ARG,11/24/2022 0:00,41389766,34774431,28506
ARG,11/25/2022 0:00,41390522,34775129,32099
ARG,11/26/2022 0:00,41390588,34775180,4072
ARG,11/27/2022 0:00,41390608,34775194,1697
ARG,11/28/2022 0:00,41391293,34775853,40616
ARG,11/29/2022 0:00,41392157,34776633,59627
ARG,11/30/2022 0:00,41393008,34777288,69270
ARG,12/1/2022 0:00,41393853,34777970,72553
ARG,12/2/2022 0:00,41394939,34778640,84777
ARG,12/3/2022 0:00,41395104,34778764,16449
ARG,12/4/2022 0:00,41395140,34778786,7084
ARG,12/5/2022 0:00,41396165,34779462,101779
ARG,12/6/2022 0:00,41397446,34780246,125456
ARG,12/7/2022 0:00,41398862,34781192,120361
ARG,12/8/2022 0:00,41398975,34781255,18235
ARG,12/9/2022 0:00,41399112,34781295,16373
ARG,12/10/2022 0:00,41399322,34781390,25395
ARG,12/11/2022 0:00,41399349,34781404,2950
ARG,12/12/2022 0:00,41400565,34782169,129959
ARG,12/13/2022 0:00,41401787,34782971,122102
ARG,12/14/2022 0:00,41403251,34783885,130157
ARG,12/15/2022 0:00,41404949,34784884,131515
ARG,12/16/2022 0:00,41406809,34785974,137262
ARG,12/17/2022 0:00,41407105,34786144,27796
ARG,12/18/2022 0:00,41407129,34786158,4057
ARG,12/19/2022 0:00,41408344,34786936,101067
ARG,12/20/2022 0:00,41408923,34787370,37481
ARG,12/21/2022 0:00,41410635,34788382,114676
ARG,12/22/2022 0:00,41412195,34789350,94462
ARG,12/23/2022 0:00,41412632,34789546,29411
ARG,12/24/2022 0:00,41412653,34789559,2775
ARG,12/25/2022 0:00,41412653,34789560,345
ARG,12/26/2022 0:00,41414289,34790520,111611
ARG,12/27/2022 0:00,41416231,34791722,134230
ARG,12/28/2022 0:00,41418354,34793094,127059
ARG,12/29/2022 0:00,41420266,34794280,100265
ARG,12/30/2022 0:00,41420665,34794492,22954
ARG,12/31/2022 0:00,41420678,34794498,848
ARG,1/1/2023 0:00,41420692,34794500,772
ARG,1/2/2023 0:00,41422052,34795356,90053
ARG,1/3/2023 0:00,41423690,34796284,106345
ARG,1/4/2023 0:00,41425656,34797483,115966
ARG,1/5/2023 0:00,41427528,34798537,104716
ARG,1/6/2023 0:00,41429363,34799608,100452
ARG,1/7/2023 0:00,41429606,34799727,15817
ARG,1/8/2023 0:00,41429659,34799758,5423
ARG,1/9/2023 0:00,41431260,34800791,87000
ARG,1/10/2023 0:00,41433172,34801949,87168
ARG,1/11/2023 0:00,41435249,34803217,87110
ARG,1/12/2023 0:00,41437216,34804497,81229
ARG,1/13/2023 0:00,41439026,34805776,80323
ARG,1/14/2023 0:00,41439266,34805953,15962
ARG,1/15/2023 0:00,41439324,34805992,5366
ARG,1/16/2023 0:00,41440865,34807099,62646
ARG,1/17/2023 0:00,41442391,34808544,53094
ARG,1/18/2023 0:00,41444056,34809964,54683
ARG,1/19/2023 0:00,41445381,34811524,43123
ARG,1/20/2023 0:00,41446802,34813278,48308
ARG,1/21/2023 0:00,41446955,34813504,9203
ARG,1/22/2023 0:00,41447001,34813561,3198
ARG,1/23/2023 0:00,41448261,34815161,39460
ARG,1/24/2023 0:00,41449582,34816801,40816
ARG,1/25/2023 0:00,41450973,34818482,40913
ARG,1/26/2023 0:00,41452278,34820053,41198
ARG,1/27/2023 0:00,41453322,34821453,37744
ARG,1/28/2023 0:00,41453438,34821680,8552
ARG,1/29/2023 0:00,41453482,34821751,4638
ARG,1/30/2023 0:00,41454592,34823329,34434
ARG,1/31/2023 0:00,41455655,34824775,31853
ARG,2/1/2023 0:00,41456754,34826251,33285
ARG,2/2/2023 0:00,41457696,34827531,30128
ARG,2/3/2023 0:00,41458636,34828976,33234
ARG,2/4/2023 0:00,41458765,34829194,7491
ARG,2/5/2023 0:00,41458797,34829244,3014
ARG,2/6/2023 0:00,41459695,34830519,27981
ARG,2/7/2023 0:00,41460635,34831817,27987
ARG,2/8/2023 0:00,41461598,34833149,28426
ARG,2/9/2023 0:00,41462536,34834426,28777
ARG,2/10/2023 0:00,41463531,34835728,29575
ARG,2/11/2023 0:00,41463682,34835909,6978
ARG,2/12/2023 0:00,41463712,34835951,3001
ARG,2/13/2023 0:00,41464493,34837132,21459
ARG,2/14/2023 0:00,41465425,34838365,23738
ARG,2/15/2023 0:00,41466407,34839644,25154
ARG,2/16/2023 0:00,41467341,34840986,24336
ARG,2/17/2023 0:00,41468160,34842203,24432
ARG,2/18/2023 0:00,41468285,34842372,5896
ARG,2/19/2023 0:00,41468309,34842433,2620
ARG,2/20/2023 0:00,41468351,34842478,2350
ARG,2/21/2023 0:00,41468372,34842521,856
ARG,2/22/2023 0:00,41469330,34843824,22661
ARG,2/23/2023 0:00,41470339,34845150,22612
ARG,2/24/2023 0:00,41471483,34846697,26188
ARG,2/25/2023 0:00,41471614,34846876,4825
ARG,2/26/2023 0:00,41471637,34846900,1566
ARG,2/27/2023 0:00,41472509,34848155,19871
ARG,2/28/2023 0:00,41473160,34849190,16617
ARG,3/1/2023 0:00,41473581,34849920,12084
ARG,3/2/2023 0:00,41473965,34850550,10100
ARG,3/3/2023 0:00,41473965,34850550,3
ABW,4/13/2021 0:00,33563,12025,2515
ABW,4/14/2021 0:00,36058,12142,2612
ABW,4/15/2021 0:00,37981,12565,2346
ABW,4/16/2021 0:00,39961,12994,2409
ABW,4/17/2021 0:00,41770,13812,2627
ABW,4/18/2021 0:00,41837,13814,69
ABW,4/19/2021 0:00,43266,14912,2527
ABW,4/20/2021 0:00,43945,16434,2201
ABW,4/21/2021 0:00,44421,17921,1963
ABW,4/22/2021 0:00,45097,19191,1946
ABW,4/23/2021 0:00,48061,19889,3662
ABW,4/24/2021 0:00,49351,19928,1329
ABW,4/25/2021 0:00,53161,19942,3824
ABW,4/26/2021 0:00,53244,20116,257
ABW,4/29/2021 0:00,54095,21751,1178
ABW,4/30/2021 0:00,54306,22559,1019
ABW,5/4/2021 0:00,55152,23804,1228
ABW,5/5/2021 0:00,55359,24143,546
ABW,5/6/2021 0:00,55371,24182,51
ABW,5/7/2021 0:00,55625,24633,705
ABW,5/8/2021 0:00,55744,24955,441
ABW,5/11/2021 0:00,56288,26589,1261
ABW,5/12/2021 0:00,56594,27645,1362
ABW,5/13/2021 0:00,56932,28509,1202
ABW,5/14/2021 0:00,57314,30222,2095
ABW,5/15/2021 0:00,57481,31121,1066
ABW,5/18/2021 0:00,58344,35390,2728
ABW,5/19/2021 0:00,58683,37324,2273
ABW,5/20/2021 0:00,58953,38968,1914
ABW,5/21/2021 0:00,59341,40662,2082
ABW,5/22/2021 0:00,60005,43390,3392
ABW,5/23/2021 0:00,61242,47229,5076
ABW,5/24/2021 0:00,61548,48208,1285
ABW,5/25/2021 0:00,62143,49234,1621
ABW,5/26/2021 0:00,62244,49421,288
ABW,5/27/2021 0:00,62498,49818,651
ABW,5/28/2021 0:00,62698,50400,782
ABW,5/29/2021 0:00,62914,50748,564
ABW,6/1/2021 0:00,63277,51355,478
ABW,6/2/2021 0:00,63456,51688,512
ABW,6/3/2021 0:00,64004,52559,1419
ABW,6/4/2021 0:00,64010,52567,14
ABW,6/7/2021 0:00,64184,52852,457
ABW,6/8/2021 0:00,64473,53223,660
ABW,6/9/2021 0:00,64765,53551,620
ABW,6/10/2021 0:00,65022,53851,557
ABW,6/11/2021 0:00,65239,54156,522
ABW,6/12/2021 0:00,66046,55425,2076
ABW,6/15/2021 0:00,66336,55933,395
ABW,6/16/2021 0:00,66466,56214,411
ABW,6/17/2021 0:00,66614,56501,435
ABW,6/18/2021 0:00,66774,56797,456
ABW,6/21/2021 0:00,66991,57322,423
ABW,6/22/2021 0:00,67004,57328,19
ABW,6/23/2021 0:00,67126,57730,524
ABW,6/24/2021 0:00,67278,58011,433
ABW,6/28/2021 0:00,67457,58418,585
ABW,6/29/2021 0:00,67610,58777,512
ABW,6/30/2021 0:00,67827,59429,869
ABW,7/1/2021 0:00,67890,59526,160
ABW,7/2/2021 0:00,68087,59897,568
ABW,7/6/2021 0:00,68478,60684,587
ABW,7/7/2021 0:00,68664,60982,484
ABW,7/8/2021 0:00,68855,61266,475
ABW,7/9/2021 0:00,69031,61639,549
ABW,7/10/2021 0:00,70174,61756,1260
ABW,7/13/2021 0:00,70539,62176,371
ABW,7/14/2021 0:00,70755,62425,465
ABW,7/15/2021 0:00,71025,62702,547
ABW,7/16/2021 0:00,71035,62715,23
ABW,7/20/2021 0:00,71415,63106,11
ABW,7/21/2021 0:00,71650,63333,462
ABW,7/22/2021 0:00,71894,63556,467
ABW,7/23/2021 0:00,71913,63596,59
ABW,7/27/2021 0:00,72440,64056,508
ABW,7/28/2021 0:00,72598,64309,411
ABW,7/29/2021 0:00,72758,64547,398
ABW,7/30/2021 0:00,72787,64811,293
ABW,7/31/2021 0:00,72793,65716,911
ABW,8/1/2021 0:00,72795,65718,4
ABW,8/2/2021 0:00,72813,65875,175
ABW,8/3/2021 0:00,72843,66200,355
ABW,8/4/2021 0:00,72858,66264,79
ABW,8/5/2021 0:00,72908,66395,181
ABW,8/6/2021 0:00,72991,66575,263
ABW,8/10/2021 0:00,73394,66910,417
ABW,8/11/2021 0:00,73738,67163,597
ABW,8/12/2021 0:00,73843,67273,215
ABW,8/13/2021 0:00,74089,67522,495
ABW,8/17/2021 0:00,74555,68051,573
ABW,8/18/2021 0:00,74788,68242,424
ABW,8/19/2021 0:00,74987,68409,366
ABW,8/20/2021 0:00,75163,68498,265
ABW,8/23/2021 0:00,77540,68714,320
ABW,8/24/2021 0:00,77745,68751,242
ABW,8/25/2021 0:00,77973,68820,297
ABW,8/26/2021 0:00,78173,68907,287
ABW,8/27/2021 0:00,78344,69019,283
ABW,8/30/2021 0:00,78503,69150,76
ABW,8/31/2021 0:00,78669,69556,572
ABW,9/1/2021 0:00,78853,69779,407
ABW,9/2/2021 0:00,78935,69932,235
ABW,9/3/2021 0:00,78997,70050,180
ABW,9/7/2021 0:00,79261,70429,100
ABW,9/8/2021 0:00,79341,70633,284
ABW,9/9/2021 0:00,79400,70816,242
ABW,9/10/2021 0:00,79475,70991,250
ABW,9/11/2021 0:00,79801,71486,821
ABW,9/12/2021 0:00,80344,72845,1902
ABW,9/13/2021 0:00,80346,72847,4
ABW,9/14/2021 0:00,80425,73172,404
ABW,9/15/2021 0:00,80518,73543,464
ABW,9/16/2021 0:00,80606,73841,386
ABW,9/21/2021 0:00,80888,74205,393
ABW,9/22/2021 0:00,80907,74212,26
ABW,9/23/2021 0:00,80976,74360,217
ABW,9/24/2021 0:00,81036,74465,165
ABW,9/25/2021 0:00,81124,74485,108
ABW,9/26/2021 0:00,81149,74511,51
ABW,9/27/2021 0:00,81187,74566,93
ABW,9/28/2021 0:00,81238,74670,155
ABW,9/29/2021 0:00,81319,74742,153
ABW,9/30/2021 0:00,81374,74805,118
ABW,10/1/2021 0:00,81461,74894,176
ABW,10/2/2021 0:00,81462,74895,2
ABW,10/5/2021 0:00,81564,75200,203
